seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log,cluster
6147d2848c,1,1099.0,1,1.0,0.0,1,1099.0,1.0,7.003065458786462,0.6931471805599453,0
6148a7fe45,26,1693.0,1,1.0,0.0,3,1693.0,26.0,7.434847875211999,3.295836866004329,0
6148af6352,74,200.0,1,1.0,0.0,1,200.0,74.0,5.303304908059076,4.31748811353631,0
614ca02ed6,111,1551.3333333333333,1,1.0,0.0,1,1551.3333333333333,111.0,7.347514454314267,4.718498871295094,0
614e37dc9e,976,1813.1,1,1.0,0.0,3,1813.1,976.0,7.503344755947277,6.884486652042782,0
61514dfa43,292,649.02,1,1.0,0.0,1,649.02,292.0,6.477003131647089,5.680172609017068,0
61516d7729,132,519.875,1,1.0,0.0,5,519.875,132.0,6.255510089742618,4.890349128221754,0
6151964dbd,2,4999.5,1,0.0,0.0,2,4999.5,2.0,8.517293186416572,1.0986122886681098,2
615911b2bc,149,637.0,1,1.0,0.0,1,637.0,149.0,6.45833828334479,5.010635294096256,0
6159345102,5,325.0,1,1.0,0.0,1,325.0,5.0,5.786897381366708,1.791759469228055,0
615dc85430,800,654.3349999999999,2,1.0,0.0,6,654.3349999999999,800.0,6.485146555270763,6.68586094706836,1
615e0ce1b0,6,3610.498333333333,1,1.0,1.0,1,3610.498333333333,6.0,8.191878016002033,1.9459101490553128,4
61617aef7d,1,1900.0,1,0.0,0.0,1,1900.0,1.0,7.550135342488429,0.6931471805599453,2
6164911cf4,2,499.5,1,0.0,0.0,2,499.5,2.0,6.215607598755275,1.0986122886681098,2
61670978ef,500,374.12,1,1.0,0.0,1,374.12,500.0,5.927245974781331,6.2166061010848646,0
61692bc280,22,86.94,1,1.0,0.0,2,86.94,22.0,4.476654763752664,3.1354942159291497,0
616a701510,389,295.0,1,1.0,0.0,1,295.0,389.0,5.69035945432406,5.966146739123692,0
616be6c913,1,3999.0,1,1.0,0.0,1,3999.0,1.0,8.294049640102028,0.6931471805599453,0
616c4b5349,1258,702.5749999999999,1,1.0,0.0,9,702.5749999999999,1258.0,6.5561744806801245,7.138073034044347,6
616ee112e2,1,8600.0,1,0.0,0.0,1,8600.0,1.0,9.05963375455148,0.6931471805599453,2
616ee30453,386,1762.292,1,1.0,0.0,1,1762.292,386.0,7.474937795455817,5.958424693029782,0
616f7e172d,1,500.0,1,0.0,0.0,1,500.0,1.0,6.2166061010848646,0.6931471805599453,2
6171d146c1,12,590.0833333333334,1,1.0,0.0,3,590.0833333333334,12.0,6.3819570114140864,2.5649493574615367,0
6171ed5282,48,778.3333333333334,1,1.0,0.0,2,778.3333333333334,48.0,6.658438853363904,3.8918202981106265,0
6175d858b3,12,139.5,1,1.0,0.0,1,139.5,12.0,4.945207488773801,2.5649493574615367,0
61765d949a,3,749.0,1,1.0,0.0,1,749.0,3.0,6.620073206530356,1.3862943611198906,0
617b28f818,27968,2869.8298,1,1.0,0.0,2,2869.8298,19509.350000000013,7.962356395883816,9.878700372974444,0
617bcbb0e1,73,699.2277777777778,1,1.0,0.0,2,699.2277777777778,73.0,6.551405678938736,4.30406509320417,0
617c0456f6,1568,349.3629629629629,1,1.0,0.0,1,349.3629629629629,1568.0,5.858969654169059,7.358193752733032,0
617c9c72f7,1,60000.0,1,0.0,0.0,1,60000.0,1.0,11.002116507732016,0.6931471805599453,2
617d04cf2a,512,110.0,1,1.0,0.0,1,110.0,512.0,4.709530201312334,6.240275845170769,0
617dc7e066,15,2703.47,1,1.0,0.0,1,2703.47,15.0,7.902661238626552,2.772588722239781,0
617e4e2d72,1,2200.0,1,0.0,0.0,1,2200.0,1.0,7.696667081526462,0.6931471805599453,2
617f836f3f,5,650.0,1,1.0,0.0,1,650.0,5.0,6.478509642208569,1.791759469228055,0
61850243e8,46,518.0,1,1.0,0.0,1,518.0,46.0,6.251903883165888,3.8501476017100575,0
61872bc710,5,298.0,1,1.0,0.0,1,298.0,5.0,5.700443573390687,1.791759469228055,0
6187dc31d0,49,194.34,1,1.0,0.0,1,194.34,49.0,5.274741630019331,3.912023005428146,0
618943d9c1,2,950.0,1,0.0,0.0,1,950.0,2.0,6.85751406254539,1.0986122886681098,2
6189edc1fd,30000,300.0,1,1.0,0.0,1,300.0,19509.350000000013,5.707110264748875,9.878700372974444,0
618f0ac7d1,26,1764.8,1,1.0,0.0,2,1764.8,26.0,7.476359124467482,3.295836866004329,0
619080d7f1,1,100.0,1,0.0,0.0,1,100.0,1.0,4.61512051684126,0.6931471805599453,2
61910b91da,8,1000.0,1,1.0,0.0,1,1000.0,8.0,6.90875477931522,2.19722457733622,0
6192d2fd48,52,1437.0866666666666,1,1.0,0.0,7,1437.0866666666666,52.0,7.271068805356875,3.970291913552122,0
619359b3b3,6,53.82,1,1.0,0.0,1,53.82,6.0,4.00405509087464,1.9459101490553128,0
619368ff94,2,859.0,1,1.0,0.0,1,859.0,2.0,6.756932389247553,1.0986122886681098,0
6194bb6327,116,623.4633333333333,2,1.0,0.0,4,623.4633333333333,116.0,6.436892614204343,4.762173934797756,1
6194d7b232,7,227.91,2,1.0,0.0,2,227.91,7.0,5.433328913203914,2.079441541679836,1
61968e180f,2499,412.616,1,1.0,0.0,4,412.616,2499.0,6.02493800716552,7.824046010856292,0
6198232497,30,1700.0,1,1.0,0.0,1,1700.0,30.0,7.438971592395862,3.4339872044851463,0
61985b44e0,11285,634.2888888888889,1,1.0,0.0,7,634.2888888888889,11285.0,6.45407983856955,9.331318298529084,0
6199efc5bf,2,186.0,1,1.0,0.0,1,186.0,2.0,5.231108616854587,1.0986122886681098,0
619bd5f058,12,4670.0,1,1.0,0.0,1,4670.0,12.0,8.449128460502108,2.5649493574615367,0
619c090222,95,500.0,1,0.0,0.0,1,500.0,95.0,6.2166061010848646,4.564348191467836,2
619f97ede1,48,1440.36,1,1.0,0.0,1,1440.36,48.0,7.273342391307445,3.8918202981106265,0
61a03f9a00,2,850.0,1,1.0,0.0,1,850.0,2.0,6.746412128573375,1.0986122886681098,0
61a0aa581a,2,1050.0,1,1.0,0.0,1,1050.0,2.0,6.957497370876951,1.0986122886681098,0
61a0ef2236,119,228.33,1,1.0,0.0,2,228.33,119.0,5.435162014275881,4.787491742782046,0
61a1456b63,23,339.15,1,1.0,0.0,1,339.15,23.0,5.82938669679107,3.1780538303479458,0
61a389d4b5,1,128.44,1,1.0,0.0,1,128.44,1.0,4.863217453310182,0.6931471805599453,0
61a4dd3bf9,189,207.0,1,1.0,0.0,1,207.0,189.0,5.337538079701318,5.247024072160486,0
61a6ecf252,1,487.0,1,1.0,0.0,1,487.0,1.0,6.190315405853148,0.6931471805599453,0
61a8a353db,1,3200.0,1,1.0,0.0,1,3200.0,1.0,8.071218539969863,0.6931471805599453,0
61a94914a5,69,19167.74,2,1.0,0.0,3,19167.74,69.0,9.86103610618,4.248495242049359,1
61aa0b6be0,1,650.0,1,0.0,0.0,1,650.0,1.0,6.478509642208569,0.6931471805599453,2
61aae897c5,198,518.0,1,1.0,0.0,2,518.0,198.0,6.251903883165888,5.293304824724492,0
61ab3e501c,1,1300.0,1,0.0,0.0,1,1300.0,1.0,7.170888478512505,0.6931471805599453,2
61ab76c4ed,63,96.2,1,1.0,0.0,1,96.2,63.0,4.576770711466393,4.158883083359672,0
61ac56788d,14,298.0,1,1.0,0.0,1,298.0,14.0,5.700443573390687,2.70805020110221,0
61accbb314,875,687.146,2,1.0,0.0,4,687.146,875.0,6.5340010247224605,6.775366090936392,1
61ae0375be,33144,437.50875,2,1.0,0.0,7,437.50875,19509.350000000013,6.083379766003117,9.878700372974444,1
61b0f0789b,4,757.0,1,0.0,0.0,2,757.0,4.0,6.630683385642372,1.6094379124341005,2
61b165f5ab,326,1889.4285714285716,2,1.0,0.0,6,1889.4285714285716,326.0,7.544558839717736,5.7899601708972535,1
61b6e0e83a,4,485.0,1,1.0,0.0,1,485.0,4.0,6.186208623900494,1.6094379124341005,0
61b6eb0e45,87,83.82333333333334,1,1.0,0.0,1,83.82333333333334,87.0,4.440570662181753,4.477336814478207,0
61b9f24ac2,1,5500.0,1,0.0,0.0,1,5500.0,1.0,8.612685172875459,0.6931471805599453,2
61ba01d0b1,10,2740.0,1,1.0,0.0,1,2740.0,10.0,7.916078096302786,2.3978952727983707,0
61bb9995de,125,1490.0,1,1.0,0.0,1,1490.0,125.0,7.307202314764738,4.836281906951478,0
61c17ed194,83,164.245,1,1.0,0.0,3,164.245,83.0,5.107429221087956,4.430816798843313,0
61c295f321,631,2060.667291666666,2,1.0,0.0,6,2060.667291666666,631.0,7.631270299311222,6.448889394146858,1
61c43d0685,1,7000.0,1,0.0,0.0,1,7000.0,1.0,8.853808274977197,0.6931471805599453,2
61c483d059,1,3870.0,1,0.0,0.0,1,3870.0,1.0,8.261268150577648,0.6931471805599453,2
61c68ca830,1,1290.0,1,1.0,0.0,1,1290.0,1.0,7.1631723908466425,0.6931471805599453,0
61c6d4cb4f,4362,429.6225925925926,2,1.0,0.0,13,429.6225925925926,4362.0,6.06523205125614,8.38091517312361,6
61c9ac88fc,10,77.35,1,1.0,0.0,1,77.35,10.0,4.36118596880203,2.3978952727983707,0
61ca425286,491,607.95,1,1.0,0.0,1,607.95,491.0,6.41173616253312,6.198478716492308,0
61cd819cd0,173,1219.1266666666668,3,1.0,0.0,5,1219.1266666666668,173.0,7.106709957474458,5.159055299214529,1
61cd8c72bb,8,1753.3333333333333,1,1.0,0.0,2,1753.3333333333333,8.0,7.469844196685669,2.19722457733622,0
61d3e57c8f,10,416.47,1,1.0,0.0,2,416.47,10.0,6.034212685421698,2.3978952727983707,0
61d5a529b3,6,14154.0,1,1.0,0.0,2,14154.0,6.0,9.557823197546,1.9459101490553128,0
61d5e7323d,137,226.81,1,1.0,0.0,2,226.81,137.0,5.428511948205864,4.927253685157205,0
61d63aa2ba,3552,1896.0,1,1.0,0.0,1,1896.0,3552.0,7.5480289699350145,8.175547596021026,0
61d6d1c565,55,227.055,1,1.0,0.0,2,227.055,55.0,5.429586827933804,4.02535169073515,0
61d7d4a09f,105,1422.3333333333333,2,1.0,0.0,4,1422.3333333333333,105.0,7.260756817554561,4.663439094112067,1
61d82a1475,74,156.75,1,1.0,0.0,1,156.75,74.0,5.061011501421323,4.31748811353631,0
61d82e3b03,1,2800.0,1,1.0,0.0,1,2800.0,1.0,7.937731775260109,0.6931471805599453,0
61d8c1c2ac,67,807.1650000000001,1,1.0,0.0,2,807.1650000000001,67.0,6.6947662455942885,4.219507705176107,0
61d900c2c8,10,547.25,1,0.0,0.0,2,547.25,10.0,6.306731387297997,2.3978952727983707,2
61da229c27,100,512.73,1,1.0,0.0,1,512.73,100.0,6.2416978356122845,4.61512051684126,0
61de001e1d,141,67.58,1,1.0,0.0,1,67.58,141.0,4.228000947034774,4.955827057601261,0
61de1ad3cf,1,42499.0,1,0.0,0.0,1,42499.0,1.0,10.657259354912508,0.6931471805599453,2
61df0cea32,40,293.53,1,1.0,0.0,1,293.53,40.0,5.685380865475649,3.713572066704308,0
61df606244,1,800.0,1,0.0,0.0,1,800.0,1.0,6.68586094706836,0.6931471805599453,2
61e042f280,42,2116.25,1,1.0,0.0,2,2116.25,42.0,7.6578733558017085,3.7612001156935615,0
61e1bb5095,8,2000.0,1,1.0,0.0,1,2000.0,8.0,7.601402334583733,2.19722457733622,0
61e4eb8be9,8,359.0,1,1.0,0.0,1,359.0,8.0,5.886104031450156,2.19722457733622,0
61e65b94a4,13,674.0,1,1.0,0.0,2,674.0,13.0,6.51471269087253,2.6390573296152584,0
61e991b7a4,9513,119.74,2,1.0,0.0,8,119.74,9513.0,4.79363947336828,9.160519676992228,6
61ea7f950d,2,937.5,1,0.0,0.0,1,937.5,2.0,6.844282856026563,1.0986122886681098,2
61ebc6807e,5600,554.35,1,1.0,0.0,2,554.35,5600.0,6.319598545613129,8.630700432209832,0
61ecddc628,993,797.81,1,1.0,0.0,1,797.81,993.0,6.6831231202414685,6.901737206656574,0
61eed77f7a,200,246.825,2,1.0,0.0,2,246.825,200.0,5.512722851918961,5.303304908059076,1
61eefd5cb1,81,295.1111111111111,1,1.0,0.0,2,295.1111111111111,81.0,5.690734759263726,4.406719247264253,0
61f0e51fb9,3,293.0,1,0.0,0.0,2,293.0,3.0,5.683579767338681,1.3862943611198906,2
61f159eb95,19,725.0,1,1.0,0.0,1,725.0,19.0,6.587550014824796,2.995732273553991,0
61f225a7ac,724,2206.5055555555555,1,1.0,0.0,1,2206.5055555555555,724.0,7.699618449147906,6.586171654854675,0
61f321e330,1,11011.0,1,0.0,0.0,1,11011.0,1.0,9.306740866262498,0.6931471805599453,2
61f336f2c3,1,795.0,1,1.0,0.0,1,795.0,1.0,6.679599185844383,0.6931471805599453,0
61f50898dc,39,5127.3,1,1.0,0.0,5,5127.3,39.0,8.542529499229405,3.688879454113936,0
61fb0024a8,66,384.0,1,1.0,0.0,2,384.0,66.0,5.953243334287785,4.204692619390966,0
61fbbbddbf,1,1250.0,1,0.0,0.0,1,1250.0,1.0,7.131698510466912,0.6931471805599453,2
61fcadcf9d,3,753.85,1,1.0,0.0,1,753.85,3.0,6.626519054013745,1.3862943611198906,0
61fea08e6a,1,689.0,1,1.0,0.0,1,689.0,1.0,6.536691597591305,0.6931471805599453,0
61feb02c00,200,247.06,2,1.0,0.0,2,247.06,200.0,5.513670652387184,5.303304908059076,1
61feec7c99,0,50.0,1,1.0,0.0,1,50.0,0.0,3.9318256327243257,0.0,0
62038ecaca,1,2160.0,1,1.0,0.0,1,2160.0,1.0,7.678326356506885,0.6931471805599453,0
62039fe090,1,3450.0,1,0.0,0.0,1,3450.0,1.0,8.146419323098003,0.6931471805599453,2
620416edc7,184,2573.4375,1,1.0,0.75,2,2573.4375,184.0,7.853386342632961,5.220355825078324,4
62079de6f8,11,6162.666666666667,2,1.0,0.0,3,6162.666666666667,11.0,8.726427117538876,2.4849066497880004,1
62094fc617,30,199.0,1,0.0,0.0,1,199.0,30.0,5.298317366548036,3.4339872044851463,2
6209d8fb31,2,299.0,1,0.0,0.0,1,299.0,2.0,5.703782474656201,1.0986122886681098,2
620ac63b66,881,270.1428571428572,1,1.0,0.0,2,270.1428571428572,881.0,5.60264583011456,6.782192056006791,0
620c4e3147,1,1699.0,1,1.0,0.0,1,1699.0,1.0,7.438383530044307,0.6931471805599453,0
620c80e6c2,1088,560.0,1,1.0,0.0,1,560.0,1088.0,6.329720905522696,6.9930151229329605,0
620d61dbec,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
620e5991db,99999,69.0,1,1.0,0.0,1,69.0,19509.350000000013,4.248495242049359,9.878700372974444,0
620f3ce277,0,892.0,1,1.0,0.0,1,892.0,0.0,6.794586580876499,0.0,0
620f59e1e5,103,6124.25,1,1.0,0.0,2,6124.25,103.0,8.720174850906496,4.6443908991413725,0
621112db68,2488,742.5090909090909,2,1.0,0.0,8,742.5090909090909,2488.0,6.611380993006482,7.819636302367592,6
621201b02e,1,250.0,1,0.0,0.0,1,250.0,1.0,5.525452939131784,0.6931471805599453,2
621225e177,4,697.5,1,0.0,0.0,4,697.5,4.0,6.5489351786970165,1.6094379124341005,2
6212786696,9,1099.0,1,1.0,0.0,1,1099.0,9.0,7.003065458786462,2.302585092994046,0
6213013479,1487,261.88,1,1.0,0.0,1,261.88,1487.0,5.571697654288958,7.305188215393037,0
621426aef4,6,1589.0,1,1.0,0.0,1,1589.0,6.0,7.371489295214277,1.9459101490553128,0
62142f08f1,1,170.0,1,0.0,0.0,1,170.0,1.0,5.14166355650266,0.6931471805599453,2
6214347b08,48,141.16,1,1.0,0.0,1,141.16,48.0,4.956953183846396,3.8918202981106265,0
62187f91cf,12,485.0,1,1.0,0.0,1,485.0,12.0,6.186208623900494,2.5649493574615367,0
6218a6bfe1,1,12500.0,1,0.0,0.0,1,12500.0,1.0,9.433563920090563,0.6931471805599453,2
621b509243,1,6300.0,1,1.0,0.0,1,6300.0,1.0,8.748463629942055,0.6931471805599453,0
621c034b77,1870,325.6,2,1.0,0.0,4,325.6,1870.0,5.788736180536365,7.534228326274089,1
621d2cd5e6,1,2000.0,1,0.0,0.0,1,2000.0,1.0,7.601402334583733,0.6931471805599453,2
621d61a488,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
621dc635c5,8,2358.5,1,1.0,0.0,1,2358.5,8.0,7.766205011166442,2.19722457733622,0
621e315a21,2,2250.0,1,1.0,0.0,1,2250.0,2.0,7.719129840906732,1.0986122886681098,0
62201f7103,5,7525.0,1,1.0,0.0,1,7525.0,5.0,8.926118971153382,1.791759469228055,0
6221f5d2e8,2,350.55,1,1.0,0.0,1,350.55,2.0,5.862351948645171,1.0986122886681098,0
62232b57c3,277,150.77,1,1.0,0.0,2,150.77,277.0,5.022366216971954,5.627621113690637,0
6224e72373,2,100.0,1,1.0,0.0,1,100.0,2.0,4.61512051684126,1.0986122886681098,0
622579d6de,169,192.06,1,1.0,0.0,3,192.06,169.0,5.263001021420469,5.135798437050262,0
6226d86e15,963,579.3930769230769,1,1.0,0.0,7,579.3930769230769,963.0,6.363705592825655,6.871091294610546,0
62282098a1,31,255.82857142857145,1,1.0,0.0,1,255.82857142857145,31.0,5.548408825083985,3.4657359027997265,0
6229b834e0,3,249.0,1,1.0,0.0,1,249.0,3.0,5.521460917862246,1.3862943611198906,0
622aab85b8,798,1452.895,2,1.0,0.0,4,1452.895,798.0,7.282001440905399,6.683360945766275,1
622afca41d,4,9000.0,1,1.0,0.0,1,9000.0,4.0,9.105090961257083,1.6094379124341005,0
622d65623d,1,750.0,1,0.0,0.0,1,750.0,1.0,6.621405651764134,0.6931471805599453,2
6233862d4f,1,9999.0,1,1.0,0.0,1,9999.0,1.0,9.210340371976184,0.6931471805599453,0
62345c5f29,3291,140.83833333333334,1,1.0,0.0,5,140.83833333333334,3291.0,4.954687911367907,8.09925056179696,0
6238ee53df,8,1401.4,1,0.0,0.0,1,1401.4,8.0,7.245940333607025,2.19722457733622,2
623d14ae05,23,674.7,1,1.0,0.0,1,674.7,23.0,6.515749190558129,3.1780538303479458,0
623e2eb2d2,1,550.0,1,0.0,0.0,1,550.0,1.0,6.311734809152915,0.6931471805599453,2
624251d586,858,251.28666666666663,1,1.0,0.0,3,251.28666666666663,858.0,5.530566007110904,6.755768921984255,0
62428d2d3b,20,230.83,1,1.0,0.0,1,230.83,20.0,5.446004344446802,3.044522437723423,0
6242ba5cb1,18,3191.5,1,1.0,0.0,2,3191.5,18.0,8.068559587906694,2.9444389791664403,0
624395e43c,283,1387.0,1,1.0,0.0,1,1387.0,283.0,7.23561914106675,5.648974238161206,0
6243eb9846,9,1346.83,1,1.0,0.0,1,1346.83,9.0,7.206251170759725,2.302585092994046,0
62446f893d,91,550.0,1,1.0,0.0,1,550.0,91.0,6.311734809152915,4.5217885770490405,0
6245a05195,1,20000.0,1,0.0,0.0,1,20000.0,1.0,9.90353755128617,0.6931471805599453,2
6246542234,1,1811.0,1,0.0,0.0,1,1811.0,1.0,7.502186486602924,0.6931471805599453,2
62493df7c4,38,2091.5375,1,1.0,0.0,1,2091.5375,38.0,7.646132723350002,3.6635616461296463,0
62499b6359,1,3800.0,1,0.0,0.0,1,3800.0,1.0,8.24301946898925,0.6931471805599453,2
624a558f56,148,462.165,1,1.0,0.0,2,462.165,148.0,6.138083362091278,5.003946305945459,0
624cf727c6,1,699.0,1,1.0,0.0,1,699.0,1.0,6.551080335043404,0.6931471805599453,0
624d13d698,262,247.61666666666667,1,1.0,0.0,1,247.61666666666667,262.0,5.51591221893183,5.572154032177765,0
624dc1dd95,5,6400.0,1,1.0,0.0,1,6400.0,5.0,8.764209507142004,1.791759469228055,0
624e5fb91a,98,198.28,1,1.0,0.0,1,198.28,98.0,5.294710870953925,4.59511985013459,0
624e7604bc,91,1222.0,1,1.0,0.0,1,1222.0,91.0,7.109062135687172,4.5217885770490405,0
624fc7372a,9,399.0,1,0.5,0.0,1,399.0,9.0,5.991464547107982,2.302585092994046,2
624fde5557,15490,219.92857142857144,2,1.0,0.0,3,219.92857142857144,15490.0,5.397839443069811,9.648014489106362,1
6250e46683,11,4420.0,1,0.6666666666666666,0.0,1,4420.0,11.0,8.394121193826242,2.4849066497880004,0
625246e2d8,6,549.525,1,1.0,0.0,2,549.525,6.0,6.310872368392256,1.9459101490553128,0
6252824e46,115,965.6666666666666,1,1.0,0.0,1,965.6666666666666,115.0,6.873853727306456,4.7535901911063645,0
625354db6c,293,748.05,1,1.0,0.0,1,748.05,293.0,6.618805736963391,5.683579767338681,0
6253d20fbe,53,1072.05,3,1.0,0.0,2,1072.05,53.0,6.97826033986749,3.9889840465642745,1
6254610020,671,473.3,1,1.0,0.0,1,473.3,671.0,6.161840032883536,6.51025834052315,0
6254ba418f,94,196.054,2,1.0,0.0,5,196.054,94.0,5.283477802851374,4.553876891600541,1
625a2539a4,48,60.0,1,1.0,0.0,1,60.0,48.0,4.110873864173311,3.8918202981106265,0
625b0d36b5,109,209.0,1,1.0,0.0,1,209.0,109.0,5.3471075307174685,4.700480365792417,0
625d1cd1e5,9,669.0,1,1.0,0.0,2,669.0,9.0,6.507277712385012,2.302585092994046,0
625d8825a6,1,950.0,1,0.0,0.0,1,950.0,1.0,6.85751406254539,0.6931471805599453,2
625dff2840,16973,230.05285714285716,1,1.0,0.0,12,230.05285714285716,16973.0,5.442646503147012,9.739438040529622,6
625e56ae47,9,1549.0,1,1.0,0.0,2,1549.0,9.0,7.346010209913293,2.302585092994046,0
625ea284e6,20,550.0,1,1.0,0.0,1,550.0,20.0,6.311734809152915,3.044522437723423,0
625ff6ecd0,1,1499.0,1,0.0,0.0,1,1499.0,1.0,7.313220387090301,0.6931471805599453,2
62615d0e4b,11,1123.89,1,1.0,0.0,2,1123.89,11.0,7.025440532080184,2.4849066497880004,0
626416d956,29,316.78,1,1.0,0.0,2,316.78,29.0,5.761359319460221,3.4011973816621555,0
6266f71f70,97,170.0,1,1.0,0.0,1,170.0,97.0,5.14166355650266,4.584967478670572,0
62677da1f0,2,299.0,1,1.0,0.0,1,299.0,2.0,5.703782474656201,1.0986122886681098,0
62677f2614,2,900.0,1,1.0,0.0,1,900.0,2.0,6.803505257608338,1.0986122886681098,0
6267aaee85,28,469.805,1,1.0,0.0,1,469.805,28.0,6.154443995550628,3.367295829986474,0
626d6a4bd9,1,13000.0,1,0.0,0.0,1,13000.0,1.0,9.472781556562168,0.6931471805599453,2
62702952d2,6,699.0,1,1.0,0.0,1,699.0,6.0,6.551080335043404,1.9459101490553128,0
62710c3b72,691,342.7575,1,1.0,0.0,1,342.7575,691.0,5.839936466924586,6.539585955617669,0
6271283e6e,1,2000.0,1,0.0,0.0,1,2000.0,1.0,7.601402334583733,0.6931471805599453,2
6276a13ee9,28,146.70000000000002,2,1.0,0.0,2,146.70000000000002,28.0,4.995183189537334,3.367295829986474,1
6277a14a76,953,433.23,1,1.0,0.0,1,433.23,953.0,6.073574347641472,6.860663671448287,0
627aaabc2d,1982,819.2600000000001,2,1.0,0.0,2,819.2600000000001,1982.0,6.709621363171956,7.592366128519796,1
627f935428,219,575.58,1,1.0,0.0,1,575.58,219.0,6.357114098511848,5.393627546352362,0
6281fd004f,10,456.0,1,1.0,0.0,1,456.0,10.0,6.124683390894205,2.3978952727983707,0
62826635f2,14,507.0,1,1.0,0.0,1,507.0,14.0,6.230481447578482,2.70805020110221,0
6288b0742c,700,249.0,1,1.0,0.0,1,249.0,700.0,5.521460917862246,6.55250788703459,0
6288eaf849,10,1441.575,1,1.0,0.0,1,1441.575,10.0,7.274184990098253,2.3978952727983707,0
628a099318,25,675.7777777777778,1,1.0,0.0,6,675.7777777777778,25.0,6.5173429735002655,3.258096538021482,0
628ad32a29,354,88.99000000000001,1,1.0,0.0,2,88.99000000000001,354.0,4.4996985530458575,5.872117789475416,0
628b08271d,111,286.8,1,1.0,0.0,4,286.8,111.0,5.662265794453267,4.718498871295094,0
628c20faf0,10,220.0,1,1.0,0.0,1,220.0,10.0,5.3981627015177525,2.3978952727983707,0
628c5bb7cb,12,276.25,1,1.0,0.0,1,276.25,12.0,5.624919626230477,2.5649493574615367,0
628d723d7c,3098,1331.390909090909,1,1.0,0.0,4,1331.390909090909,3098.0,7.19473028333836,8.038834757787749,0
628da211ee,34,164.99,1,1.0,0.0,1,164.99,34.0,5.111927545578128,3.555348061489413,0
628ee5fa40,2,690.0,1,1.0,0.0,1,690.0,2.0,6.53813982376767,1.0986122886681098,0
628f526083,3,4199.0,1,1.0,0.0,1,4199.0,3.0,8.34283980427146,1.3862943611198906,0
6291312bef,1,500.0,1,0.0,0.0,1,500.0,1.0,6.2166061010848646,0.6931471805599453,2
6292263ffe,1,1349.0,1,0.0,0.0,1,1349.0,1.0,7.2078598714324755,0.6931471805599453,2
6292d8cc57,9,2339.35,1,1.0,0.0,1,2339.35,9.0,7.758055769816446,2.302585092994046,0
6293063517,1,23000.0,1,0.0,0.0,1,23000.0,1.0,10.043292972227004,0.6931471805599453,2
629331e853,1,2499.0,1,1.0,0.0,1,2499.0,1.0,7.824046010856292,0.6931471805599453,0
629702fc0b,4,5700.0,1,1.0,0.0,1,5700.0,4.0,8.648396877031582,1.6094379124341005,0
6298b07ef6,1360,672.2,2,1.0,0.0,4,672.2,1360.0,6.512042462316651,7.215975002651466,1
6299e85614,1950,895.0,1,1.0,0.0,1,895.0,1950.0,6.79794041297493,7.576097340623111,0
629cd73f67,1,499.0,1,1.0,0.0,1,499.0,1.0,6.214608098422191,0.6931471805599453,0
629d4d6ac2,4,519.0,1,1.0,0.0,1,519.0,4.0,6.253828811575473,1.6094379124341005,0
62a08fbfa0,17,297.5,1,1.0,0.0,1,297.5,17.0,5.698769932832657,2.8903717578961645,0
62a2c31f42,262,580.0,1,1.0,0.0,1,580.0,262.0,6.364750756851911,5.572154032177765,0
62a577bac1,5097,1101.69,1,1.0,0.0,2,1101.69,5097.0,7.005507928073834,8.53660358493606,0
62a675d392,0,187.06,1,1.0,0.0,1,187.06,0.0,5.236761060848931,0.0,0
62a6b27bc0,23,310.0,1,1.0,0.0,2,310.0,23.0,5.739792912179234,3.1780538303479458,0
62a6d981bb,4,299.0,1,1.0,0.0,1,299.0,4.0,5.703782474656201,1.6094379124341005,0
62abb2f2b0,1,480.0,1,1.0,0.0,1,480.0,1.0,6.175867270105761,0.6931471805599453,0
62aeb61876,1,900.0,1,0.0,0.0,1,900.0,1.0,6.803505257608338,0.6931471805599453,2
62aeee528e,36,664.05,1,1.0,0.0,1,664.05,36.0,6.499862225799305,3.610917912644224,0
62b0860c37,1,299.0,1,1.0,0.0,1,299.0,1.0,5.703782474656201,0.6931471805599453,0
62b11ee52a,122,1449.0,1,1.0,0.0,1,1449.0,122.0,7.27931883541462,4.812184355372417,0
62b35a11d6,1,129000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,2
62b76a21b8,176,135.0,1,1.0,0.0,2,135.0,176.0,4.912654885736052,5.176149732573829,0
62ba84bf60,16,1298.6666666666667,1,1.0,0.0,5,1298.6666666666667,16.0,7.169863100314488,2.833213344056216,0
62baf58032,6,1318.75,1,1.0,0.0,2,1318.75,6.0,7.185197603703726,1.9459101490553128,0
62bc63ca3e,2,,1,1.0,0.0,1,,2.0,,1.0986122886681098,0
62bc898e0b,200,226.16,1,1.0,0.0,2,226.16,200.0,5.425654615009232,5.303304908059076,0
62bd9d4e38,5,5902.0,2,0.0,0.0,1,5902.0,5.0,8.683215975240689,1.791759469228055,1
62bff37d0e,4,9200.0,1,0.0,0.0,1,9200.0,4.0,9.12706745278236,1.6094379124341005,2
