seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log
581644571b,36,610.0,1,1.0,0.0,1,610.0,36.0,6.415096959171596,3.6109179126442243
5816f1fda7,4,549.75,1,0.0,0.0,1,549.75,4.0,6.311280985682452,1.6094379124341003
5818c75c7f,1,300.0,1,0.0,0.0,1,300.0,1.0,5.707110264748875,0.6931471805599453
581971468f,500,183.975,1,1.0,0.0,5,183.975,500.0,5.2202206808116145,6.2166061010848646
5819af5b9f,1,339.0,1,0.0,0.0,1,339.0,1.0,5.8289456176102075,0.6931471805599453
581ac32e42,3015,5800.583333333333,3,1.0,0.0,5,5800.583333333333,3015.0,8.665886147785676,8.011686729127847
581c28f4db,392,307.2857142857143,1,1.0,0.0,3,307.2857142857143,392.0,5.7310269967627665,5.973809611869261
581c465fe6,28,270.75,2,1.0,0.0,6,270.75,28.0,5.604882526001319,3.367295829986474
581c8eb518,60,216.26,2,1.0,0.0,1,216.26,60.0,5.381094793005605,4.110873864173311
581d5193df,25,455.0,1,1.0,0.0,1,455.0,25.0,6.1224928095143865,3.258096538021482
581e13e6c8,552,152.53500000000003,1,1.0,0.0,2,152.53500000000003,552.0,5.033928554065548,6.315358001522335
581ed121db,1,7999.0,1,0.0,0.0,1,7999.0,1.0,8.987196820661973,0.6931471805599453
5824389267,1,2550.0,1,1.0,0.0,1,2550.0,1.0,7.844240718141811,0.6931471805599453
5824c9fbbf,2,3750.0,1,1.0,0.0,2,3750.0,2.0,8.229777750081887,1.0986122886681098
5825c9649a,5,2276.0,1,0.0,0.0,2,2276.0,5.0,7.7306140660637395,1.791759469228055
58280c8b2a,176,185.00166666666667,1,1.0,0.0,6,185.00166666666667,176.0,5.225755634246532,5.176149732573829
5829ca56fe,15,353.05,1,1.0,0.0,1,353.05,15.0,5.869438146097783,2.772588722239781
582a314095,3,1100.0,1,1.0,0.0,1,1100.0,3.0,7.00397413672268,1.3862943611198906
582ab19085,32,431.5333333333333,2,1.0,0.0,3,431.5333333333333,32.0,6.069659394693039,3.4965075614664802
582b565c31,3,299.0,1,1.0,0.0,1,299.0,3.0,5.703782474656201,1.3862943611198906
582bf79626,29,337.25,1,1.0,0.0,1,337.25,29.0,5.823785267050898,3.4011973816621555
582fa1645b,5,105.0,1,1.0,0.0,1,105.0,5.0,4.663439094112067,1.791759469228055
583242b4a5,8330,269.0,1,1.0,0.0,1,269.0,8330.0,5.598421958998375,9.027738775974909
5832469834,269,275.6,2,1.0,0.0,3,275.6,269.0,5.622572419230658,5.598421958998375
58330bdedf,10,8999.0,1,1.0,1.0,1,8999.0,10.0,9.104979856318357,2.3978952727983707
5835d3048e,1,228.0,1,1.0,0.0,1,228.0,1.0,5.43372200355424,0.6931471805599453
5835e26dd6,1,5000.0,1,0.0,0.0,1,5000.0,1.0,8.517393171418904,0.6931471805599453
5835e71d49,1,13000.0,1,1.0,0.0,1,13000.0,1.0,9.472781556562168,0.6931471805599453
5836f61511,1,145.0,1,1.0,0.0,1,145.0,1.0,4.983606621708336,0.6931471805599453
58398b556c,1,2300.0,1,0.0,0.0,1,2300.0,1.0,7.741099090035366,0.6931471805599453
583b335fb3,446,440.2,2,1.0,0.0,3,440.2,446.0,6.089498287379348,6.102558594613569
583cc96684,4,1000.0,1,0.0,0.0,1,1000.0,4.0,6.90875477931522,1.6094379124341003
583dc77d55,27,2291.0666666666666,2,1.0,0.0,1,2291.0666666666666,27.0,7.737209164089922,3.332204510175204
583f0c1ce7,1,300000.0,1,1.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
583f247ab0,43,2170.62,1,1.0,0.0,1,2170.62,43.0,7.683228711788113,3.784189633918261
583fc1d42a,1000,760.0,1,1.0,0.0,1,760.0,1000.0,6.634633357861686,6.90875477931522
584076630c,1,1262.06,1,1.0,0.0,1,1262.06,1.0,7.141292627160362,0.6931471805599453
58433726ea,195,400.0,1,1.0,0.0,1,400.0,195.0,5.993961427306569,5.278114659230517
5843a9ccdb,98,1500.0,1,1.0,0.0,1,1500.0,98.0,7.313886831633462,4.59511985013459
5843d6be31,1,100.0,1,0.0,0.0,1,100.0,1.0,4.61512051684126,0.6931471805599453
5844c6c5e6,11,1079.1,1,1.0,0.0,1,1079.1,11.0,6.984808908424428,2.4849066497880004
5844c8ce4e,10,25000.0,1,0.0,0.0,1,25000.0,10.0,10.12667110305036,2.3978952727983707
58482fcf4e,4,9100.0,1,0.0,0.0,2,9100.0,4.0,9.116139576577355,1.6094379124341003
584b611ad6,40,164.66333333333333,3,0.6666666666666666,0.0,3,164.66333333333333,40.0,5.109957616501749,3.713572066704308
584dae68b8,4671,649.04,1,1.0,0.0,2,649.04,4671.0,6.477033899457807,8.449342524508063
584dd722c6,49,699.0,1,1.0,0.0,1,699.0,49.0,6.551080335043404,3.912023005428146
5852451865,17,502.55,1,1.0,0.0,1,502.55,17.0,6.221683012094154,2.8903717578961645
5853d663ae,2,179.0,1,0.0,0.0,1,179.0,2.0,5.19295685089021,1.0986122886681098
58549926f6,1,3500.0,1,0.0,0.0,1,3500.0,1.0,8.160803920954665,0.6931471805599453
5856752d13,41,493.65,1,1.0,0.0,1,493.65,41.0,6.203850441769232,3.7376696182833684
58588199be,1,350.0,1,0.0,0.0,1,350.0,1.0,5.860786223465865,0.6931471805599453
585a89a88e,20,365.0,1,1.0,0.0,1,365.0,20.0,5.902633333401366,3.044522437723423
585c2970a7,7,1379.0,1,1.0,0.0,1,1379.0,7.0,7.22983877815125,2.0794415416798357
585d45ba70,2,275.0,1,0.0,0.0,1,275.0,2.0,5.62040086571715,1.0986122886681098
585eaeabb1,2,2070.0,1,1.0,0.0,1,2070.0,2.0,7.635786861395585,1.0986122886681098
585ed6f41d,895,2925.1,3,1.0,0.0,2,2925.1,895.0,7.981425757346037,6.79794041297493
585f193ba0,37121,319.0,1,1.0,0.0,1,319.0,19509.350000000013,5.768320995793772,9.878700372974443
586151e603,1,1499.0,1,0.0,0.0,1,1499.0,1.0,7.313220387090301,0.6931471805599453
5861c42a34,1,1200.0,1,0.0,0.0,1,1200.0,1.0,7.0909098220799835,0.6931471805599453
5861f2aee5,362,463.7384615384616,2,1.0,0.0,1,463.7384615384616,362.0,6.141474799049591,5.8944028342648505
586229f5a0,1,5000.0,1,1.0,0.0,1,5000.0,1.0,8.517393171418904,0.6931471805599453
586233b1c6,64,489.29999999999995,1,1.0,0.0,1,489.29999999999995,64.0,6.195017448657188,4.174387269895637
58629ef91d,1,13500.0,1,0.0,0.0,1,13500.0,1.0,9.510519035757246,0.6931471805599453
5863d3447a,1,1300.0,1,0.0,0.0,1,1300.0,1.0,7.170888478512505,0.6931471805599453
5866a4f576,29,296.67,1,1.0,0.0,1,296.67,29.0,5.695985490353976,3.4011973816621555
58671e7eef,15,75.05,1,1.0,0.0,1,75.05,15.0,4.331391018705302,2.772588722239781
5867cf9c8c,8,2258.3333333333335,1,1.0,0.0,3,2258.3333333333335,8.0,7.722825063498887,2.1972245773362196
586870e532,5,19500.0,1,1.0,0.0,1,19500.0,5.0,9.87822102528824,1.791759469228055
5869e59913,27,901.1166666666667,1,1.0,0.0,1,901.1166666666667,27.0,6.804743853901155,3.332204510175204
586b2f5d2a,1552,985.80625,2,0.875,0.0,5,985.80625,1552.0,6.894473718238712,7.347943823148687
586c33e78a,27,2052.0,1,1.0,0.0,1,2052.0,27.0,7.627057417018934,3.332204510175204
586cc0a768,90,1200.1000000000001,1,1.0,0.0,1,1200.1000000000001,90.0,7.090993082560445,4.51085950651685
586d808711,503,487.855,1,1.0,0.0,1,487.855,503.0,6.192065921985699,6.222576268071369
587063a121,186,240.0,1,1.0,0.0,1,240.0,186.0,5.484796933490655,5.231108616854587
5870d7b0b7,10,291.5,2,1.0,0.0,2,291.5,10.0,5.678464666671911,2.3978952727983707
587429daac,44,157.5,1,1.0,0.0,1,157.5,44.0,5.065754593317335,3.8066624897703196
587520dc36,35,1077.857142857143,1,1.0,0.0,4,1077.857142857143,35.0,6.983657558770023,3.58351893845611
58764bef17,1,200.0,1,1.0,0.0,1,200.0,1.0,5.303304908059076,0.6931471805599453
5877851a92,1,3499.0,1,1.0,0.0,1,3499.0,1.0,8.160518247477505,0.6931471805599453
58778d787a,10,680.0,1,1.0,0.0,1,680.0,10.0,6.523562306149512,2.3978952727983707
587797e685,2,11499.0,1,1.0,0.0,1,11499.0,2.0,9.350102314351341,1.0986122886681098
587c97d572,41,2400.0,1,1.0,0.0,1,2400.0,41.0,7.783640596221253,3.7376696182833684
587e12bdcd,1,140000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
587e3edf44,383,187.06,1,1.0,0.0,2,187.06,383.0,5.236761060848931,5.950642552587727
587fffd1e8,26039,582.7472972972973,1,1.0,0.0,13,582.7472972972973,19509.350000000013,6.3694681790748255,9.878700372974443
5882541f7e,53,1641.0,1,1.0,0.0,3,1641.0,53.0,7.403670290012373,3.9889840465642745
5884c487ef,8,3100.0,1,1.0,0.0,1,3100.0,8.0,8.03947991910045,2.1972245773362196
5885deb911,58,203.41833333333332,2,1.0,0.0,6,203.41833333333332,58.0,5.320168547718947,4.07753744390572
58875b5f40,100,6500.0,1,1.0,0.0,1,6500.0,100.0,8.77971129020447,4.61512051684126
5888a1f26b,395,256.6,1,1.0,0.0,1,256.6,395.0,5.551407994230199,5.981414211254481
588e635e48,54,243.88785714285717,2,1.0,0.0,2,243.88785714285717,54.0,5.500800379808706,4.007333185232471
588eee23c0,1,3500.0,1,0.0,0.0,1,3500.0,1.0,8.160803920954665,0.6931471805599453
588f038d02,2,3599.0,1,1.0,0.0,1,3599.0,2.0,8.1886891244442,1.0986122886681098
588fd23609,175996,714.7108333333334,2,1.0,0.0,3,714.7108333333334,19509.350000000013,6.573276221326002,9.878700372974443
58910c0b9b,84,397.69,1,1.0,0.0,2,397.69,84.0,5.9881841725578395,4.442651256490317
58913378ea,3,429.0,1,1.0,0.0,1,429.0,3.0,6.063785208687608,1.3862943611198906
5891a42f5d,1,49000.0,1,1.0,0.0,1,49000.0,1.0,10.799595985047786,0.6931471805599453
58935fe36b,58,356.4,1,1.0,0.0,4,356.4,58.0,5.878855602725328,4.07753744390572
589657df75,1,949.0,1,1.0,0.0,1,949.0,1.0,6.856461984594587,0.6931471805599453
589706ca12,2,1028.5,1,1.0,0.0,1,1028.5,2.0,6.936828526467844,1.0986122886681098
5898214867,105,83.36,1,1.0,0.0,1,83.36,105.0,4.435093355610574,4.663439094112067
589d2f035a,1,5500.0,1,0.0,0.0,1,5500.0,1.0,8.612685172875459,0.6931471805599453
589de29b23,20,3392.5,1,1.0,0.0,2,3392.5,20.0,8.129617116143812,3.044522437723423
589e3a52d8,256,371.84000000000003,2,1.0,0.0,1,371.84000000000003,256.0,5.921149373192956,5.54907608489522
58a04ad63e,1,899.0,1,1.0,0.0,1,899.0,1.0,6.802394763324311,0.6931471805599453
58a16aa78d,1,399.0,1,1.0,0.0,1,399.0,1.0,5.991464547107982,0.6931471805599453
58a2525a31,289,832.0,1,1.0,0.0,1,832.0,289.0,6.725033642166843,5.66988092298052
58a2bc4e2a,266,98.26,1,1.0,0.0,1,98.26,266.0,4.5977426701592945,5.58724865840025
58a6106ec0,225,368.6933333333333,1,1.0,0.0,3,368.6933333333333,225.0,5.91267383314092,5.420534999272286
58a930e028,4,775.0,1,1.0,1.0,1,775.0,4.0,6.654152520183219,1.6094379124341003
58abf43a4f,4994,855.7049999999999,1,1.0,0.0,2,855.7049999999999,4994.0,6.753093635301747,8.516192691082654
58ac6436ae,14,782.0300000000001,1,1.0,0.0,3,782.0300000000001,14.0,6.663171009433079,2.70805020110221
58ae3eda31,36,749.0,1,1.0,0.0,1,749.0,36.0,6.620073206530356,3.6109179126442243
58af12c889,11,4091.0,1,1.0,0.0,1,4091.0,11.0,8.316789127071518,2.4849066497880004
58af83b589,122,635.6666666666666,1,1.0,0.0,6,635.6666666666666,122.0,6.456246232372566,4.812184355372417
58af8f7ed3,1,1200.0,1,0.0,0.0,1,1200.0,1.0,7.0909098220799835,0.6931471805599453
58b07ead86,48,382.725,1,1.0,0.0,5,382.725,48.0,5.949926150199472,3.8918202981106265
58b19c6b58,1,149.0,1,0.0,0.0,1,149.0,1.0,5.0106352940962555,0.6931471805599453
58b2a8a6c6,9,1051.0,1,1.0,0.0,2,1051.0,9.0,6.9584483932976555,2.302585092994046
58b6ae0aa0,1,23900.0,1,0.0,0.0,1,23900.0,1.0,10.081675578048475,0.6931471805599453
58b796a2f9,11,499.99,1,1.0,0.0,1,499.99,11.0,6.21658614080582,2.4849066497880004
58badaa187,2,259.0,1,1.0,0.0,1,259.0,2.0,5.560681631015528,1.0986122886681098
58bb839a43,63,350.0,1,1.0,0.0,1,350.0,63.0,5.860786223465865,4.1588830833596715
58bc2ace86,43,1299.611111111111,1,1.0,0.0,1,1299.611111111111,43.0,7.170589518464153,3.784189633918261
58c1034e62,514,1013.0625,1,1.0,0.0,3,1013.0625,514.0,6.92171981933251,6.244166900663736
58c7ae8c8f,5,380.0,1,1.0,0.0,1,380.0,5.0,5.942799375126701,1.791759469228055
58c7b4fb64,486,276.15999999999997,2,1.0,0.0,1,276.15999999999997,486.0,5.62459495675918,6.18826412308259
58c7ee7f25,1,42800.0,1,1.0,0.0,1,42800.0,1.0,10.664316745782925,0.6931471805599453
58c84abe7a,218,801.4,2,1.0,0.0,2,801.4,218.0,6.687607236647726,5.389071729816501
58c9273359,3832,3474.574285714286,1,1.0,0.0,1,3474.574285714286,3832.0,8.153515006420674,8.251403065380556
58c93a0007,2,2700.0,1,0.5,0.0,2,2700.0,2.0,7.901377353792616,1.0986122886681098
58c967f31a,3,599.1,1,1.0,0.0,1,599.1,3.0,6.397096307995467,1.3862943611198906
58cab87ef7,30,199.2,1,1.0,0.0,1,199.2,30.0,5.29931686688112,3.4339872044851463
58cd41f687,2194,326.6666666666667,1,1.0,0.0,2,326.6666666666667,2194.0,5.791996831479057,7.693937325509272
58cd5ef4f8,3,2798.25,1,1.0,0.0,1,2798.25,3.0,7.937106803140306,1.3862943611198906
58ce98df78,1,54.19,1,1.0,0.0,1,54.19,1.0,4.01078177745141,0.6931471805599453
58cf60dc91,1,790.0,1,1.0,0.0,1,790.0,1.0,6.673297967767654,0.6931471805599453
58cf7dfc9e,13820,483.68,2,1.0,0.0,2,483.68,13820.0,6.183488879363322,9.533944453604027
58cf9d8733,1690,351.938,1,1.0,0.0,2,351.938,1690.0,5.866292404113476,7.43307534889858
58d04823e3,8,2959.99,1,1.0,0.0,1,2959.99,8.0,7.9932789508584685,2.1972245773362196
58d56e1a42,1,503.0,1,1.0,0.0,1,503.0,1.0,6.222576268071369,0.6931471805599453
58d6605a00,44,452.35,1,1.0,0.0,1,452.35,44.0,6.116664454092065,3.8066624897703196
58d707e15e,3,60.0,1,1.0,0.0,1,60.0,3.0,4.110873864173311,1.3862943611198906
58d7bb64a0,561,641.725,1,1.0,0.0,4,641.725,561.0,6.465716950018104,6.331501849893691
58dacb292f,48,979.0,1,1.0,0.0,1,979.0,48.0,6.887552571664617,3.8918202981106265
58dc2f2dda,38,199.0,1,1.0,0.0,1,199.0,38.0,5.298317366548036,3.6635616461296463
58df1447fb,1,3445.0,1,0.0,0.0,1,3445.0,1.0,8.144969417087875,0.6931471805599453
58df198304,100,5600.0,1,1.0,0.0,1,5600.0,100.0,8.630700432209832,4.61512051684126
58e0f1313e,1,2000.0,1,0.0,0.0,1,2000.0,1.0,7.601402334583733,0.6931471805599453
58e6121910,16,250.66,1,1.0,0.0,2,250.66,16.0,5.528078970163822,2.833213344056216
58e845f290,137,211.70000000000002,1,1.0,0.0,3,211.70000000000002,137.0,5.3598827222061916,4.927253685157205
58eb72c4d6,1,4399.0,1,1.0,0.0,1,4399.0,1.0,8.389359819906353,0.6931471805599453
58eba9c7bd,1,395.0,1,1.0,0.0,1,395.0,1.0,5.981414211254481,0.6931471805599453
58ec5af6ad,14,439.0,1,1.0,0.0,1,439.0,14.0,6.0867747269123065,2.70805020110221
58ee5bd87b,11,299.0,1,1.0,0.0,1,299.0,11.0,5.703782474656201,2.4849066497880004
58eea88429,1,890.0,1,0.0,0.0,1,890.0,1.0,6.792344427470809,0.6931471805599453
58f11da44c,17149,383.43285714285713,1,1.0,0.0,8,383.43285714285713,17149.0,5.951769149881469,9.749753452594087
58f29f9678,40,390.0,1,1.0,0.0,1,390.0,40.0,5.968707559985366,3.713572066704308
58f3ce1d04,319,1350.1966666666667,1,1.0,0.0,1,1350.1966666666667,319.0,7.208745898547583,5.768320995793772
58f7441ecd,597,447.45,1,1.0,0.0,1,447.45,597.0,6.105797192564012,6.393590753950631
58f94e601d,1086,815.4675,2,1.0,0.0,1,815.4675,1086.0,6.7049871075766765,6.99117688712121
58fae1f389,6,3599.0,1,1.0,0.0,1,3599.0,6.0,8.1886891244442,1.9459101490553132
58fb69dfee,3,459.04,1,1.0,0.0,1,459.04,3.0,6.13131344222438,1.3862943611198906
58fbaa8852,105,550.5666666666667,2,1.0,0.0,2,550.5666666666667,105.0,6.312762713829689,4.663439094112067
58fd1f162a,3319,158.12,1,1.0,0.0,1,158.12,3319.0,5.069658634545717,8.107720061910534
58fd5a9634,8,3890.0,1,1.0,0.0,1,3890.0,8.0,8.266421472984554,2.1972245773362196
58fd7583f0,11,622.0,1,1.0,0.0,2,622.0,11.0,6.434546518787453,2.4849066497880004
58fe607427,227,160.59558823529412,2,1.0,0.0,2,160.59558823529412,227.0,5.085096845190159,5.429345628954441
58fedbc052,1,4500.0,1,0.0,0.0,1,4500.0,1.0,8.412054873292933,0.6931471805599453
590576f00b,5,439.0,1,0.0,0.0,1,439.0,5.0,6.0867747269123065,1.791759469228055
59058e2f0a,20,292.5,1,1.0,0.0,1,292.5,20.0,5.681877639268151,3.044522437723423
5908858800,5,404.0,2,1.0,0.0,1,404.0,5.0,6.003887067106539,1.791759469228055
590bc2b9dd,1,800.0,1,0.0,0.0,1,800.0,1.0,6.68586094706836,0.6931471805599453
590e3f5d92,730,2339.582222222222,2,1.0,0.0,4,2339.582222222222,730.0,7.758154990318427,6.594413459749778
59101fb57a,27,597.1949999999999,2,1.0,0.0,4,597.1949999999999,27.0,6.393916787752357,3.332204510175204
591311477a,138,366.75,2,1.0,0.0,4,366.75,138.0,5.907403359481547,4.9344739331306915
5913eb9e09,20,112.5,1,1.0,0.0,2,112.5,20.0,4.7318028369214575,3.044522437723423
5916105607,220,114.0,1,1.0,0.0,2,114.0,220.0,4.74493212836325,5.3981627015177525
591683a2df,76,874.1409090909091,1,1.0,0.0,2,874.1409090909091,76.0,6.774384912353272,4.343805421853684
5916f2587d,30,263.195,1,1.0,0.0,1,263.195,30.0,5.576687466852369,3.4339872044851463
5916f2ce4b,1,14999999.0,1,1.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
5919f10c2f,1,1679.22,1,0.0,0.0,1,1679.22,1.0,7.426680016204743,0.6931471805599453
591dcf1901,42,542.5714285714286,1,0.7142857142857143,0.0,1,542.5714285714286,42.0,6.298161121240473,3.7612001156935624
591ed24942,0,899.0,1,1.0,0.0,1,899.0,0.0,6.802394763324311,0.0
591f2f2961,1,22000.0,1,0.0,0.0,1,22000.0,1.0,9.99884318585288,0.6931471805599453
5920a90803,15,599.0,1,1.0,0.0,1,599.0,15.0,6.396929655216146,2.772588722239781
5921799d67,1,199.0,1,0.0,0.0,1,199.0,1.0,5.298317366548036,0.6931471805599453
5921f445f8,11,801.525,1,1.0,0.0,1,801.525,11.0,6.687763007166913,2.4849066497880004
592219645c,1,640.0,1,1.0,0.0,1,640.0,1.0,6.46302945692067,0.6931471805599453
5923adf971,1885,294.62,1,1.0,0.0,2,294.62,1885.0,5.689074845783927,7.542213463193403
592722e7ce,1,1650.0,1,0.0,0.0,1,1650.0,1.0,7.409136443920128,0.6931471805599453
59288816b4,1,1690.0,1,0.0,0.0,1,1690.0,1.0,7.43307534889858,0.6931471805599453
592c9533ad,3200,1271.3833333333332,2,1.0,0.0,4,1271.3833333333332,3200.0,7.148647061182893,8.071218539969863
592cd75ff4,98,1200.0,1,1.0,0.0,1,1200.0,98.0,7.0909098220799835,4.59511985013459
592fb697f2,1,1150.0,1,1.0,0.0,1,1150.0,1.0,7.048386408721883,0.6931471805599453
5936801480,1,299.0,1,0.0,0.0,1,299.0,1.0,5.703782474656201,0.6931471805599453
5936f0f7dd,8,16900.0,1,1.0,0.0,1,16900.0,8.0,9.735128070758227,2.1972245773362196
59382fdd29,2256,195.0,1,1.0,0.0,1,195.0,2256.0,5.278114659230517,7.721791776817535
5938c68206,13100,416.1433333333334,1,1.0,0.0,2,416.1433333333334,13100.0,6.033429887758874,9.48044384215367
5938f68d44,0,4000.0,1,1.0,0.0,1,4000.0,0.0,8.294299608857235,0.0
593a099cd1,2,1048.12,1,1.0,0.0,1,1048.12,2.0,6.9557069965153095,1.0986122886681098
593af7e229,2000,807.5,1,1.0,0.0,1,807.5,2000.0,6.695180679017161,7.601402334583733
593e7feed7,595,238.595,1,1.0,0.0,2,238.595,595.0,5.478949997910029,6.39024066706535
593f805e03,192,1119.2,1,1.0,0.0,1,1119.2,192.0,7.021262519775732,5.262690188904886
594085b5c1,3,3559.6666666666665,1,0.0,0.0,2,3559.6666666666665,3.0,8.177703072231607,1.3862943611198906
5940ac02b6,1,1799.0,1,0.0,0.0,1,1799.0,1.0,7.495541943884256,0.6931471805599453
5940fa6170,31,399.5,1,1.0,0.0,3,399.5,31.0,5.992713766508414,3.4657359027997265
59442227c9,12579,465.2285714285714,1,1.0,0.0,2,465.2285714285714,12579.0,6.144676010499332,9.439863530254431
5944925c41,14,332.03,1,1.0,0.0,2,332.03,14.0,5.808232576012665,2.70805020110221
5944d50a15,386968,504.6347692307693,3,1.0,0.0,12,504.6347692307693,19509.350000000013,6.225814608725279,9.878700372974443
5945419f5e,50,417.81,1,1.0,0.0,1,417.81,50.0,6.0374173564572535,3.9318256327243257
594583f798,70,180.35,1,1.0,0.0,4,180.35,70.0,5.200428865728911,4.2626798770413155
5947568996,40,149.0,1,1.0,0.0,1,149.0,40.0,5.0106352940962555,3.713572066704308
594a961d4b,6,1590.0,1,1.0,0.0,1,1590.0,6.0,7.372118028337787,1.9459101490553132
594d60ec70,15965,1432.0,1,1.0,0.0,3,1432.0,15965.0,7.267525427828172,9.678216740205745
594dc64ef5,1,119.72,1,1.0,0.0,1,119.72,1.0,4.793473814459594,0.6931471805599453
5950bab22b,28,85.69666666666666,1,1.0,0.0,1,85.69666666666666,28.0,4.462415436296151,3.367295829986474
595a5aac67,7,599.0,1,1.0,0.0,1,599.0,7.0,6.396929655216146,2.0794415416798357
595b7d601a,1,399.0,1,0.0,0.0,1,399.0,1.0,5.991464547107982,0.6931471805599453
595c5bac54,10,307.0,1,1.0,0.0,1,307.0,10.0,5.730099782973574,2.3978952727983707
595d6cf685,1,751.41,1,0.0,0.0,1,751.41,1.0,6.623281388141318,0.6931471805599453
595e5fa4ff,1671,286.375,2,1.0,0.0,1,286.375,1671.0,5.660787983083345,7.421775793644647
595ea09d67,11490,755.4449999999999,2,1.0,0.0,1,755.4449999999999,11490.0,6.628629827346803,9.349319399257634
596053fa6d,10,187.44,1,1.0,0.0,1,187.44,10.0,5.23877965383184,2.3978952727983707
5961016a71,172,1291.24,1,1.0,0.0,1,1291.24,172.0,7.164132425605502,5.153291594497779
5962627316,98,3130.25,1,1.0,0.0,1,3130.25,98.0,8.049187564833176,4.59511985013459
59642af37e,5,550.0,1,1.0,0.0,1,550.0,5.0,6.311734809152915,1.791759469228055
596483b4f1,4,2374.75,2,0.5,0.0,1,2374.75,4.0,7.7730684560914245,1.6094379124341003
5964ae74b3,1,1200.0,1,1.0,0.0,1,1200.0,1.0,7.0909098220799835,0.6931471805599453
5969d2df46,28694,443.950625,1,1.0,0.0,6,443.950625,19509.350000000013,6.097963320954093,9.878700372974443
5970a35a08,302,974.545,1,1.0,0.0,1,974.545,302.0,6.882996289188847,5.713732805509369
5972aa3610,2,17400.0,1,0.0,0.0,1,17400.0,2.0,9.76428295481558,1.0986122886681098
5973160874,1,1949.0,1,1.0,0.0,1,1949.0,1.0,7.575584651557793,0.6931471805599453
597416863f,1,649.0,1,0.0,0.0,1,649.0,1.0,6.476972362889683,0.6931471805599453
5976d4a7dc,24489,484.3,1,1.0,0.0,2,484.3,19509.350000000013,6.18476725641117,9.878700372974443
597824de27,11,130.0,1,1.0,0.0,1,130.0,11.0,4.875197323201151,2.4849066497880004
59787b1c52,59,6251.08,2,1.0,0.0,2,6251.08,59.0,8.74066948736481,4.0943445622221
59787e3f8d,57,166.56,1,1.0,0.0,1,166.56,57.0,5.121341496078834,4.060443010546419
597b6cd6a1,10415,167.125,2,1.0,0.0,1,167.125,10415.0,5.124707750356103,9.251098364448351
597d49618d,1,1699.0,1,0.0,0.0,1,1699.0,1.0,7.438383530044307,0.6931471805599453
597d5c3fc3,99,615.9680000000001,1,1.0,0.0,4,615.9680000000001,99.0,6.424817158703037,4.605170185988092
597d941483,219,272.05,2,1.0,0.0,2,272.05,219.0,5.609654928598163,5.393627546352362
597dccd5a1,77,195.3125,1,1.0,0.0,2,195.3125,77.0,5.279707777298865,4.356708826689592
5980942f95,4,649.3333333333334,1,1.0,0.0,1,649.3333333333334,4.0,6.477485051955002,1.6094379124341003
598126de54,1,355000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453
598162abb8,4,648.0,1,1.0,0.0,3,648.0,4.0,6.47543271670409,1.6094379124341003
59819e15e1,10,509.0,1,1.0,0.0,2,509.0,10.0,6.234410725718371,2.3978952727983707
5981cbf1be,14,298.0,1,1.0,0.0,1,298.0,14.0,5.700443573390687,2.70805020110221
5981f4aed2,3,866.6666666666666,1,0.0,0.0,1,866.6666666666666,3.0,6.765807616326455,1.3862943611198906
598571cbb2,37,222.04,1,1.0,0.0,1,222.04,37.0,5.407351127572159,3.6375861597263857
59857f4a94,1,479.0,1,1.0,0.0,1,479.0,1.0,6.173786103901937,0.6931471805599453
5985ffc218,444,1650.0,1,1.0,0.0,4,1650.0,444.0,7.409136443920128,6.09807428216624
59877f24ef,54,279.0,1,1.0,0.0,1,279.0,54.0,5.634789603169249,4.007333185232471
5989b4f0af,1,1450.0,1,0.0,0.0,1,1450.0,1.0,7.280008252884188,0.6931471805599453
598b748880,14,750.0,1,1.0,0.0,1,750.0,14.0,6.621405651764134,2.70805020110221
598d980425,3,566.6666666666666,2,0.0,0.0,3,566.6666666666666,3.0,6.341534391994578,1.3862943611198906
598dcb007d,3,368.0,1,1.0,0.0,1,368.0,3.0,5.910796644040527,1.3862943611198906
598f4a1bed,11,164.45,1,1.0,0.0,2,164.45,11.0,5.1086690343676215,2.4849066497880004
5990cffa8e,4,215.2,1,1.0,0.0,1,215.2,4.0,5.376203905205108,1.6094379124341003
599534f286,10,498.3333333333333,1,1.0,0.0,4,498.3333333333333,10.0,6.213273875409055,2.3978952727983707
5995e106b0,47,1993.4285714285713,1,1.0,0.0,2,1993.4285714285713,47.0,7.598112857933335,3.871201010907891
5997fe7051,4,2495.0,1,1.0,0.0,1,2495.0,4.0,7.822444729489319,1.6094379124341003
5998fa40ac,10,4134.05,1,1.0,0.0,2,4134.05,10.0,8.327254699283113,2.3978952727983707
599c8dc2c6,8,350.0,1,1.0,0.0,1,350.0,8.0,5.860786223465865,2.1972245773362196
599d9a962f,18,690.0,1,1.0,0.0,1,690.0,18.0,6.53813982376767,2.9444389791664403
599db692d8,5,199.0,1,1.0,0.0,1,199.0,5.0,5.298317366548036,1.791759469228055
